616.5	82293
616.75	82071
617	82406
617.25	82119
617.5	81716
617.75	81564
618	81751
618.25	81398
618.5	81496
618.75	81265
619	81089
619.25	80870
619.5	80930
619.75	80565
620	80433
620.25	79891
620.5	80268
620.75	79522
621	79132
621.25	79071
621.5	78701
621.75	78546
622	78158
622.25	77605
622.5	77390
622.75	77131
623	76548
623.25	76126
623.5	75734
623.75	75028
624	74574
624.25	74053
624.5	74021
624.75	73082
625	72615
625.25	72096
625.5	71439
625.75	70763
626	70461
626.25	69672
626.5	68957
626.75	67902
627	67524
627.25	66737
627.5	66204
627.75	65866
628	64782
628.25	63781
628.5	63011
628.75	62340
629	61473
629.25	60354
629.5	59421
629.75	58282
630	57210
630.25	56201
630.5	55504
630.75	54614
631	53627
631.25	52639
631.5	51808
631.75	51005
632	50005
632.25	49104
632.5	48116
632.75	47371
633	46494
633.25	45150
633.5	44566
633.75	43741
634	43089
634.25	41813
634.5	41185
634.75	40126
635	39334
635.25	38444
635.5	37627
635.75	36684
636	36043
636.25	35016
636.5	34136
636.75	33489
637	32668
637.25	31670
637.5	30936
637.75	30272
638	29544
638.25	28698
638.5	28152
638.75	27129
639	26580
639.25	25796
639.5	25161
639.75	24537
640	23840
640.25	23131
640.5	22638
640.75	21823
641	21296
641.25	20852
641.5	20368
641.75	19688
642	19145
642.25	18517
642.5	18063
642.75	17598
643	17043
643.25	16535
643.5	16198
643.75	15671
644	15163
644.25	14856
644.5	14351
644.75	13869
645	13535
645.25	13201
645.5	12894
645.75	12525
646	12047
646.25	11828
646.5	11475
646.75	11143
647	10995
647.25	10596
647.5	10379
647.75	10113
648	9709
648.25	9722
648.5	9273
648.75	9355
649	8804
649.25	8870
649.5	8485
649.75	8333
650	8154
650.25	8107
650.5	7735
650.75	7455
651	7383
651.25	7035
651.5	6951
651.75	6661
652	6490
652.25	6434
652.5	6240
652.75	5975
653	5780
653.25	5664
653.5	5591
653.75	5666
654	5365
654.25	5162
654.5	4905
654.75	4849
655	4662
655.25	4584
655.5	4275
655.75	4445
656	4169
656.25	4136
656.5	4158
656.75	3814
657	3701
657.25	3624
657.5	3539
657.75	3620
658	3371
658.25	3379
658.5	3352
658.75	3382
659	3128
659.25	3182
659.5	2795
659.75	2700
660	2801
660.25	3150
660.5	2745
660.75	2485
661	2405
661.25	2437
661.5	2408
661.75	2409
662	2242
662.25	2262
662.5	2059
662.75	2055
663	2088
663.25	2181
663.5	2004
663.75	1849
664	1718
664.25	1676
664.5	1786
664.75	1616
665	1612
665.25	1615
665.5	1523
665.75	1425
666	1603
666.25	1511
666.5	1361
666.75	1434
667	1234
667.25	1395
667.5	1315
667.75	1251
668	1134
668.25	1247
668.5	1223
668.75	1271
669	1077
669.25	1201
669.5	860
669.75	1188
670	1013
670.25	872
670.5	931
670.75	880
671	929
671.25	853
671.5	960
671.75	744
672	814
672.25	892
672.5	834
672.75	651
673	775
673.25	749
673.5	841
673.75	616
674	631
674.25	695
674.5	720
674.75	553
675	817
675.25	718
675.5	630
675.75	522
676	482
676.25	666
676.5	574
676.75	646
677	532
677.25	611
677.5	592
677.75	497
678	415
678.25	721
678.5	482
678.75	614
679	672
679.25	579
679.5	506
679.75	569
680	442
680.25	441
680.5	428
680.75	550
681	477
681.25	399
681.5	473
681.75	242
682	559
682.25	476
682.5	505
682.75	551
683	511
683.25	482
683.5	464
683.75	434
684	396
684.25	385
684.5	270
684.75	556
685	394
685.25	385
685.5	344
685.75	378
686	323
686.25	407
686.5	319
686.75	421
687	363
687.25	500
687.5	562
687.75	180
688	352
688.25	514
688.5	432
688.75	408
689	275
689.25	427
689.5	333
689.75	348
690	373
690.25	186
690.5	237
690.75	178
691	485
691.25	378
691.5	425
691.75	251
692	465
692.25	308
692.5	354
692.75	286
693	377
693.25	460
693.5	197
693.75	243
694	396
694.25	392
694.5	139
694.75	265
695	310
695.25	241
695.5	275
695.75	346
696	310
696.25	116
696.5	330
696.75	128
697	302
697.25	307
697.5	204
697.75	228
698	114
698.25	101
698.5	264
698.75	315
699	284
699.25	353
699.5	-35
699.75	164
700	316
